Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
1998,Nagano,Skating,"SIKHARULIDZE, Anton",RUS,Men,Pairs,Silver,,
1998,Nagano,Skiing,"DANILOVA, Olga",RUS,Women,15KM Mass Start,Gold,,
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,15KM Mass Start,Silver,,
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,30KM,Bronze,,
1998,Nagano,Skiing,"TCHEPALOVA, Julija",RUS,Women,30KM,Gold,,
1998,Nagano,Skiing,"DANILOVA, Olga",RUS,Women,4X5KM Relay,Gold,,
1998,Nagano,Skiing,"GAVRILJUK, Nina",RUS,Women,4X5KM Relay,Gold,,
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,4X5KM Relay,Gold,,
1998,Nagano,Skiing,"VAELBE, Elena",RUS,Women,4X5KM Relay,Gold,,
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,5KM,Gold,,
1998,Nagano,Skiing,"LAZUTINA, Larissa",RUS,Women,Combined 5KM + 10KM Pursuit,Gold,,
1998,Nagano,Skiing,"DANILOVA, Olga",RUS,Women,Combined 5KM + 10KM Pursuit,Silver,,
1998,Nagano,Skiing,"STOLJAROV, Valerij",RUS,Men,Individual,Bronze,,
1998,Nagano,Bobsleigh,"NUESSLI, Markus",SUI,Men,Four-Man,Silver,,
1998,Nagano,Bobsleigh,"ROHNER, Marcel",SUI,Men,Four-Man,Silver,,
1998,Nagano,Bobsleigh,"SEITZ, Beat",SUI,Men,Four-Man,Silver,,
1998,Nagano,Bobsleigh,"WASSER, Markus",SUI,Men,Four-Man,Silver,,
1998,Nagano,Curling,"ANDRES, Dominic",SUI,Men,Curling,Gold,,
1998,Nagano,Curling,"HUERLIMANN, Patrick",SUI,Men,Curling,Gold,,
1998,Nagano,Curling,"LOERTSCHER, Patrik",SUI,Men,Curling,Gold,,
1998,Nagano,Curling,"MUELLER, Daniel",SUI,Men,Curling,Gold,,
1998,Nagano,Curling,"PERREN, Diego",SUI,Men,Curling,Gold,,
1998,Nagano,Skiing,"VON GRUENIGEN, Michael",SUI,Men,Giant Slalom,Bronze,,
1998,Nagano,Skiing,"CUCHE, Didier",SUI,Men,Super-G,Silver,,
1998,Nagano,Skiing,"BRAND, Colette",SUI,Women,Aerials,Bronze,,
1998,Nagano,Skiing,"KESTENHOLZ, Ueli",SUI,Men,Giant-Slalom,Bronze,,
1998,Nagano,Skiing,"SIMMEN, Gian",SUI,Men,Half-Pipe,Gold,,
1998,Nagano,Curling,"GUSTAFSON, Elisabet",SWE,Women,Curling,Bronze,,
1998,Nagano,Curling,"LINDAHL, Margaretha",SWE,Women,Curling,Bronze,,
1998,Nagano,Curling,"MARMONT, Louise",SWE,Women,Curling,Bronze,,
1998,Nagano,Curling,"NYBERG, Katarina",SWE,Women,Curling,Bronze,,
1998,Nagano,Curling,"PERSSON, Elisabeth",SWE,Women,Curling,Bronze,,
1998,Nagano,Skiing,"WIBERG, Pernilla",SWE,Women,Downhill,Silver,,
1998,Nagano,Skiing,"JONSSON, Niklas",SWE,Men,50KM,Silver,,
1998,Nagano,Biathlon,"PETROVA, Olena",UKR,Women,15KM,Silver,,
1998,Nagano,Ice Hockey,"BAILEY, Chris",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"BAKER, Laurie",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"BLAHOSKI, Alana",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"BROWN-MILLER, Lisa",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"BYE, Karyn",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"COYNE, Colleen",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"DECOSTA, Sara",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"DUNN-LUOMA, Tricia",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"GRANATO, Cammi",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"KING, Katie",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"LOONEY, Shelley",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"MERZ, Sue",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"MLECZKO, Allison",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"MOUNSEY, Tara",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"MOVSESSIAN, Vicki",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"POTTER, Jenny",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"RUGGIERO, Angela",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"TUETING, Sarah",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"ULION, Gretchen",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Ice Hockey,"WHYTE, Sandra",USA,Women,Ice Hockey,Gold,,
1998,Nagano,Luge,"GRIMMETTE, Mark",USA,Men,Doubles,Bronze,,
1998,Nagano,Luge,"MARTIN, Brian",USA,Men,Doubles,Bronze,,
1998,Nagano,Luge,"SHEER, Gordon",USA,Men,Doubles,Silver,,
1998,Nagano,Luge,"THORPE, Chris",USA,Men,Doubles,Silver,,
1998,Nagano,Skating,"LIPINSKI, Tara",USA,Women,Individual,Gold,,
1998,Nagano,Skating,"KWAN, Michelle",USA,Women,Individual,Silver,,
1998,Nagano,Skating,"WITTY, Christine",USA,Women,1000M,Silver,,
1998,Nagano,Skating,"WITTY, Christine",USA,Women,1500M,Bronze,,
1998,Nagano,Skiing,"STREET, Picabo",USA,Women,Super-G,Gold,,
1998,Nagano,Skiing,"BERGOUST, Eric",USA,Men,Aerials,Gold,,
1998,Nagano,Skiing,"STONE, Nikki",USA,Women,Aerials,Gold,,
1998,Nagano,Skiing,"MOSELEY, Jonny",USA,Men,Moguls,Gold,,
1998,Nagano,Skiing,"POWERS, Ross",USA,Men,Half-Pipe,Bronze,,
1998,Nagano,Skiing,"DUNN-DOWNING, Shannon",USA,Women,Half-Pipe,Bronze,,
2002,Salt Lake City,Skating,"BRADBURY, Steven",AUS,Men,1000M,Gold,,
2002,Salt Lake City,Skiing,"CAMPLIN, Alisa",AUS,Women,Aerials,Gold,,
2002,Salt Lake City,Biathlon,"PERNER, Wolfgang",AUT,Men,10KM,Bronze,,
2002,Salt Lake City,Bobsleigh,"RETTL, Martin",AUT,Men,Individual,Silver,,
2002,Salt Lake City,Luge,"PROCK, Markus",AUT,Men,Singles,Bronze,,
2002,Salt Lake City,Skiing,"RAICH, Benjamin",AUT,Men,Alpine Combined,Bronze,,
2002,Salt Lake City,Skiing,"GOETSCHL, Renate",AUT,Women,Alpine Combined,Silver,,
2002,Salt Lake City,Skiing,"EBERHARTER, Stephan",AUT,Men,Downhill,Bronze,,
2002,Salt Lake City,Skiing,"STROBL, Fritz",AUT,Men,Downhill,Gold,,
2002,Salt Lake City,Skiing,"GOETSCHL, Renate",AUT,Women,Downhill,Bronze,,
2002,Salt Lake City,Skiing,"EBERHARTER, Stephan",AUT,Men,Giant Slalom,Gold,,
2002,Salt Lake City,Skiing,"RAICH, Benjamin",AUT,Men,Slalom,Bronze,,
2002,Salt Lake City,Skiing,"SCHIFFERER, Andreas",AUT,Men,Super-G,Bronze,,
2002,Salt Lake City,Skiing,"EBERHARTER, Stephan",AUT,Men,Super-G,Silver,,
2002,Salt Lake City,Skiing,"HOFFMANN, Christian",AUT,Men,30KM Mass Start,Gold,,
2002,Salt Lake City,Skiing,"BOTVINOV, Mikhail",AUT,Men,30KM Mass Start,Silver,,
2002,Salt Lake City,Skiing,"GOTTWALD, Felix",AUT,Men,Individual,Bronze,,
2002,Salt Lake City,Skiing,"GOTTWALD, Felix",AUT,Men,Sprint,Bronze,,
2002,Salt Lake City,Skiing,"BIELER, Christoph",AUT,Men,Team,Bronze,,
2002,Salt Lake City,Skiing,"GOTTWALD, Felix",AUT,Men,Team,Bronze,,
2002,Salt Lake City,Skiing,"GRUBER, Michael",AUT,Men,Team,Bronze,,
2002,Salt Lake City,Skiing,"STECHER, Mario",AUT,Men,Team,Bronze,,
2002,Salt Lake City,Skiing,"GRISHIN, Alexei",BLR,Men,Aerials,Bronze,,
2002,Salt Lake City,Biathlon,"NIKOULTCHINA, Irina",BUL,Women,10KM Pursuit,Bronze,,
2002,Salt Lake City,Skating,"RADANOVA, Evgenia",BUL,Women,1500M,Bronze,,
2002,Salt Lake City,Skating,"RADANOVA, Evgenia",BUL,Women,500M,Silver,,
2002,Salt Lake City,Curling,"BARTLETT, Don",CAN,Men,Curling,Silver,,
2002,Salt Lake City,Curling,"MARTIN, Kevin",CAN,Men,Curling,Silver,,
2002,Salt Lake City,Curling,"RYCROFT, Carter",CAN,Men,Curling,Silver,,
2002,Salt Lake City,Curling,"TRALNBERG, Ken",CAN,Men,Curling,Silver,,
2002,Salt Lake City,Curling,"WALCHUK, Don",CAN,Men,Curling,Silver,,
2002,Salt Lake City,Curling,"LAW, Kelley",CAN,Women,Curling,Bronze,,
2002,Salt Lake City,Curling,"NELSON, Diane",CAN,Women,Curling,Bronze,,
2002,Salt Lake City,Curling,"NOBLE, Cheryl",CAN,Women,Curling,Bronze,,
2002,Salt Lake City,Curling,"SKINNER, Julie",CAN,Women,Curling,Bronze,,
2002,Salt Lake City,Curling,"WHEATCROFT, Georgina",CAN,Women,Curling,Bronze,,
2002,Salt Lake City,Ice Hockey,"BELFOUR, Ed",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"BLAKE, Rob",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"BREWER, Eric",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"BRODEUR, Martin",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"FLEURY, Theo",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"FOOTE, Adam",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"GAGNE, Simon",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"IGINLA, Jarome",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"JOSEPH, Curtis",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"JOVANOVSKI, Ed",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"KARIYA, Paul",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"LEMIEUX, Mario",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"LINDROS, Eric",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"MACINNIS, Al",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"NIEDERMAYER, Scott",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"NIEUWENDYK, Joe",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"NOLAN, Owen",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"PECA, Mike",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"PRONGER, Chris",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"SAKIC, Joe",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"SHANAHAN, Brendan",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"SMYTH, Ryan",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"YZERMAN, Steve",CAN,Men,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"ANTAL, Dana",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"BECHARD, Kelly",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"BOTTERILL, Jennifer",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"BRISSON, Therese",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"CAMPBELL, Cassie",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"CHARTRAND, Isabelle",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"DUPUIS, Lori",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"GOYETTE, Danielle",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"HEANEY, Geraldine",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"HEFFORD, Jayna",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"KELLAR, Becky",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"OUELLETTE, Caroline",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"PIPER, Cherie",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"POUNDER, Cheryl",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"SHEWCHUK, Tammy Lee",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"SMALL, Sami Jo",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"SOSTORICS, Colleen",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"ST-PIERRE, Kim",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"SUNOHARA, Vicky",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Ice Hockey,"WICKENHEISER, Hayley",CAN,Women,Ice Hockey,Gold,,
2002,Salt Lake City,Skating,"PELLETIER, David",CAN,Men,Pairs,Gold,,
2002,Salt Lake City,Skating,"SALE, Jamie",CAN,Women,Pairs,Gold,,
2002,Salt Lake City,Skating,"TURCOTTE, Mathieu",CAN,Men,1000M,Bronze,,
2002,Salt Lake City,Skating,"GAGNON, Marc",CAN,Men,1500M,Bronze,,
2002,Salt Lake City,Skating,"CHAREST, Isabelle",CAN,Women,3000M Relay,Bronze,,
2002,Salt Lake City,Skating,"DROLET, Marie-Eve",CAN,Women,3000M Relay,Bronze,,
2002,Salt Lake City,Skating,"GOULET-NADON, Amelie",CAN,Women,3000M Relay,Bronze,,
2002,Salt Lake City,Skating,"KRAUS, Alanna",CAN,Women,3000M Relay,Bronze,,
2002,Salt Lake City,Skating,"VICENT, Tania",CAN,Women,3000M Relay,Bronze,,
2002,Salt Lake City,Skating,"BEDARD, Eric",CAN,Men,5000M Relay,Gold,,
2002,Salt Lake City,Skating,"GAGNON, Marc",CAN,Men,5000M Relay,Gold,,
2002,Salt Lake City,Skating,"GUILMETTE, Jonathan",CAN,Men,5000M Relay,Gold,,
2002,Salt Lake City,Skating,"TREMBLAY, Francois-Louis",CAN,Men,5000M Relay,Gold,,
2002,Salt Lake City,Skating,"TURCOTTE, Mathieu",CAN,Men,5000M Relay,Gold,,
2002,Salt Lake City,Skating,"GAGNON, Marc",CAN,Men,500M,Gold,,
2002,Salt Lake City,Skating,"GUILMETTE, Jonathan",CAN,Men,500M,Silver,,
2002,Salt Lake City,Skating,"KLASSEN, Cindy",CAN,Women,3000M,Bronze,,
2002,Salt Lake City,Skating,"HUGHES, Clara",CAN,Women,5000M,Bronze,,
2002,Salt Lake City,Skating,"LEMAY DOAN, Catriona",CAN,Women,500M,Gold,,
2002,Salt Lake City,Skiing,"SCOTT, Beckie",CAN,Women,5Km Pursuit,Gold,,
2002,Salt Lake City,Skiing,"DIONNE, Deidra",CAN,Women,Aerials,Bronze,,
2002,Salt Lake City,Skiing,"BRENNER, Veronica",CAN,Women,Aerials,Silver,,
2002,Salt Lake City,Skating,"SHEN, Xue",CHN,Women,Pairs,Bronze,,
2002,Salt Lake City,Skating,"ZHAO, Hongbo",CHN,Men,Pairs,Bronze,,
2002,Salt Lake City,Skating,"YANG (S), Yang",CHN,Women,1000M,Bronze,,
2002,Salt Lake City,Skating,"YANG (A), Yang",CHN,Women,1000M,Gold,,
2002,Salt Lake City,Skating,"LI, JiaJun",CHN,Men,1500M,Silver,,
2002,Salt Lake City,Skating,"SUN, Dandan",CHN,Women,3000M Relay,Silver,,
2002,Salt Lake City,Skating,"WANG, Chunlu",CHN,Women,3000M Relay,Silver,,
2002,Salt Lake City,Skating,"YANG (A), Yang",CHN,Women,3000M Relay,Silver,,
2002,Salt Lake City,Skating,"YANG (S), Yang",CHN,Women,3000M Relay,Silver,,
2002,Salt Lake City,Skating,"AN, Yulong",CHN,Men,5000M Relay,Bronze,,
2002,Salt Lake City,Skating,"FENG, Kai",CHN,Men,5000M Relay,Bronze,,
2002,Salt Lake City,Skating,"GUO, Wei",CHN,Men,5000M Relay,Bronze,,
2002,Salt Lake City,Skating,"LI, JiaJun",CHN,Men,5000M Relay,Bronze,,
2002,Salt Lake City,Skating,"LI, Ye",CHN,Men,5000M Relay,Bronze,,
2002,Salt Lake City,Skating,"WANG, Chunlu",CHN,Women,500M,Bronze,,
2002,Salt Lake City,Skating,"YANG (A), Yang",CHN,Women,500M,Gold,,
2002,Salt Lake City,Skiing,"KOSTELIC, Janica",CRO,Women,Alpine Combined,Gold,,
2002,Salt Lake City,Skiing,"KOSTELIC, Janica",CRO,Women,Giant Slalom,Gold,,
2002,Salt Lake City,Skiing,"KOSTELIC, Janica",CRO,Women,Slalom,Gold,,
2002,Salt Lake City,Skiing,"KOSTELIC, Janica",CRO,Women,Super-G,Silver,,
2002,Salt Lake City,Skiing,"NEUMANNOVA, Katerina",CZE,Women,15KM Mass Start,Silver,,
2002,Salt Lake City,Skiing,"NEUMANNOVA, Katerina",CZE,Women,5Km Pursuit,Silver,,
2002,Salt Lake City,Skiing,"VALENTA, Ales",CZE,Men,Aerials,Gold,,
2002,Salt Lake City,Skiing,"MAE, Jaak",EST,Men,15KM,Bronze,,
2002,Salt Lake City,Skiing,"VEERPALU, Andrus",EST,Men,15KM,Gold,,
2002,Salt Lake City,Skiing,"VEERPALU, Andrus",EST,Men,50KM,Silver,,
2002,Salt Lake City,Skiing,"LAHTELA, Janne",FIN,Men,Moguls,Gold,,
2002,Salt Lake City,Skiing,"LAJUNEN, Samppa",FIN,Men,Individual,Gold,,
2002,Salt Lake City,Skiing,"TALLUS, Jaakko",FIN,Men,Individual,Silver,,
2002,Salt Lake City,Skiing,"LAJUNEN, Samppa",FIN,Men,Sprint,Gold,,
2002,Salt Lake City,Skiing,"LAJUNEN, Samppa",FIN,Men,Team,Gold,,
2002,Salt Lake City,Skiing,"MANNINEN, Hannu",FIN,Men,Team,Gold,,
2002,Salt Lake City,Skiing,"MANTILA, Jari",FIN,Men,Team,Gold,,
2002,Salt Lake City,Skiing,"TALLUS, Jaakko",FIN,Men,Team,Gold,,
2002,Salt Lake City,Skiing,"HAUTAMAEKI, Matti",FIN,Men,K120 Individual (90M),Bronze,,
2002,Salt Lake City,Skiing,"AHONEN, Janne",FIN,Men,K120 Team (90M),Silver,,
2002,Salt Lake City,Skiing,"HAUTAMAEKI, Matti",FIN,Men,K120 Team (90M),Silver,,
2002,Salt Lake City,Skiing,"JUSSILAINEN, Risto",FIN,Men,K120 Team (90M),Silver,,
2002,Salt Lake City,Skiing,"LINDSTROEM, Veli-Matti",FIN,Men,K120 Team (90M),Silver,,
2002,Salt Lake City,Biathlon,"POIREE, Raphael",FRA,Men,12.5Km Pursuit,Silver,,
2002,Salt Lake City,Biathlon,"DEFRASNE, Vincent",FRA,Men,4X7.5KM Relay,Bronze,,
2002,Salt Lake City,Biathlon,"MARGUET, Gilles",FRA,Men,4X7.5KM Relay,Bronze,,
2002,Salt Lake City,Biathlon,"POIREE, Raphael",FRA,Men,4X7.5KM Relay,Bronze,,
2002,Salt Lake City,Biathlon,"ROBERT, Julien",FRA,Men,4X7.5KM Relay,Bronze,,
2002,Salt Lake City,Skating,"ANISSINA, Marina",FRA,Women,Ice Dancing,Gold,,
2002,Salt Lake City,Skating,"PEIZERAT, Gwendal",FRA,Men,Ice Dancing,Gold,,
2002,Salt Lake City,Skiing,"MONTILLET-CARLES, Carole",FRA,Women,Downhill,Gold,,
2002,Salt Lake City,Skiing,"VIDAL, Jean-Pierre",FRA,Men,Slalom,Gold,,
2002,Salt Lake City,Skiing,"AMIEZ, Sebastien",FRA,Men,Slalom,Silver,,
2002,Salt Lake City,Skiing,"PEQUEGNOT, Laure",FRA,Women,Slalom,Silver,,
2002,Salt Lake City,Skiing,"GAY, Richard",FRA,Men,Moguls,Bronze,,
2002,Salt Lake City,Skiing,"BLANC, Isabelle",FRA,Women,Giant Parallel Slalom,Gold,,
2002,Salt Lake City,Skiing,"RUBY, Karine",FRA,Women,Giant Parallel Slalom,Silver,,
2002,Salt Lake City,Skiing,"VIDAL, Doriane",FRA,Women,Half-Pipe,Silver,,
2002,Salt Lake City,Bobsleigh,"COOMBER, Alex",GBR,Women,Individual,Bronze,,
2002,Salt Lake City,Curling,"KNOX, Debbie",GBR,Women,Curling,Gold,,
2002,Salt Lake City,Curling,"MACDONALD, Fiona",GBR,Women,Curling,Gold,,
2002,Salt Lake City,Curling,"MARTIN, Rhona",GBR,Women,Curling,Gold,,
2002,Salt Lake City,Curling,"MORTON, Margaret",GBR,Women,Curling,Gold,,
2002,Salt Lake City,Curling,"RANKIN, Janice",GBR,Women,Curling,Gold,,
2002,Salt Lake City,Biathlon,"FISCHER, Sven",GER,Men,10KM,Silver,,
2002,Salt Lake City,Biathlon,"WILHELM, Kati",GER,Women,10KM Pursuit,Silver,,
2002,Salt Lake City,Biathlon,"GROSS, Ricco",GER,Men,12.5Km Pursuit,Bronze,,
2002,Salt Lake City,Biathlon,"HENKEL, Andrea",GER,Women,15KM,Gold,,
2002,Salt Lake City,Biathlon,"LUCK, Frank",GER,Men,20KM,Silver,,
2002,Salt Lake City,Biathlon,"FISCHER, Sven",GER,Men,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"GROSS, Ricco",GER,Men,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"LUCK, Frank",GER,Men,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"SENDEL, Peter",GER,Men,4X7.5KM Relay,Silver,,
2002,Salt Lake City,Biathlon,"APEL, Katrin",GER,Women,4X7.5KM Relay,Gold,,
2002,Salt Lake City,Biathlon,"DISL, Uschi",GER,Women,4X7.5KM Relay,Gold,,
2002,Salt Lake City,Biathlon,"HENKEL, Andrea",GER,Women,4X7.5KM Relay,Gold,,
2002,Salt Lake City,Biathlon,"WILHELM, Kati",GER,Women,4X7.5KM Relay,Gold,,
2002,Salt Lake City,Biathlon,"WILHELM, Kati",GER,Women,7.5KM,Gold,,
2002,Salt Lake City,Biathlon,"DISL, Uschi",GER,Women,7.5KM,Silver,,
2002,Salt Lake City,Bobsleigh,"EMBACH, Carsten",GER,Men,Four-Man,Gold,,
2002,Salt Lake City,Bobsleigh,"KUEHN, Enrico",GER,Men,Four-Man,Gold,,
2002,Salt Lake City,Bobsleigh,"KUSKE, Kevin",GER,Men,Four-Man,Gold,,
2002,Salt Lake City,Bobsleigh,"LANGE, Andre",GER,Men,Four-Man,Gold,,
2002,Salt Lake City,Bobsleigh,"LANGEN, Christoph",GER,Men,Two-Man,Gold,,
2002,Salt Lake City,Bobsleigh,"ZIMMERMANN, Markus",GER,Men,Two-Man,Gold,,
2002,Salt Lake City,Bobsleigh,"ERDMANN, Susi-Lisa",GER,Women,Two-Man,Bronze,,
2002,Salt Lake City,Bobsleigh,"HERSCHMANN, Nicole",GER,Women,Two-Man,Bronze,,
2002,Salt Lake City,Bobsleigh,"HOLZNER, Ulrike",GER,Women,Two-Man,Silver,,
2002,Salt Lake City,Bobsleigh,"KIRIASIS, Sandra",GER,Women,Two-Man,Silver,,
2002,Salt Lake City,Luge,"LEITNER, Patric-Fritz",GER,Men,Doubles,Gold,,
2002,Salt Lake City,Luge,"RESCH, Alexander",GER,Men,Doubles,Gold,,
2002,Salt Lake City,Luge,"HACKL, Georg",GER,Men,Singles,Silver,,
2002,Salt Lake City,Luge,"KRAUSHAAR, Silke",GER,Women,Singles,Bronze,,
2002,Salt Lake City,Luge,"OTTO, Sylke",GER,Women,Singles,Gold,,
2002,Salt Lake City,Luge,"NIEDERNHUBER, Barbara",GER,Women,Singles,Silver,,
2002,Salt Lake City,Skating,"VOELKER, Sabine",GER,Women,1000M,Silver,,
2002,Salt Lake City,Skating,"FRIESINGER-POSTMA, Anna",GER,Women,1500M,Gold,,
2002,Salt Lake City,Skating,"VOELKER, Sabine",GER,Women,1500M,Silver,,
2002,Salt Lake City,Skating,"PECHSTEIN, Claudia",GER,Women,3000M,Gold,,
2002,Salt Lake City,Skating,"BODEN, Jens",GER,Men,5000M,Bronze,,
2002,Salt Lake City,Skating,"PECHSTEIN, Claudia",GER,Women,5000M,Gold,,
2002,Salt Lake City,Skating,"VOELKER, Sabine",GER,Women,500M,Bronze,,
2002,Salt Lake City,Skating,"GARBRECHT-ENFELDT, Monique",GER,Women,500M,Silver,,
2002,Salt Lake City,Skiing,"ERTL, Martina",GER,Women,Alpine Combined,Bronze,,
2002,Salt Lake City,Skiing,"ANGERER, Tobias",GER,Men,4X10KM Relay,Bronze,,
2002,Salt Lake City,Skiing,"FILBRICH, Jens",GER,Men,4X10KM Relay,Bronze,,
2002,Salt Lake City,Skiing,"SCHLUETTER, Andreas",GER,Men,4X10KM Relay,Bronze,,
2002,Salt Lake City,Skiing,"SOMMERFELDT, Rene",GER,Men,4X10KM Relay,Bronze,,
2002,Salt Lake City,Skiing,"BAUER, Viola",GER,Women,4X5KM Relay,Gold,,
2002,Salt Lake City,Skiing,"HENKEL, Manuela",GER,Women,4X5KM Relay,Gold,,
2002,Salt Lake City,Skiing,"KUENZEL, Claudia",GER,Women,4X5KM Relay,Gold,,
2002,Salt Lake City,Skiing,"SACHENBACHER, Evi",GER,Women,4X5KM Relay,Gold,,
2002,Salt Lake City,Skiing,"BAUER, Viola",GER,Women,5Km Pursuit,Bronze,,
2002,Salt Lake City,Skiing,"SCHLICKENRIEDER, Peter",GER,Men,Sprint 1.5KM,Silver,,
2002,Salt Lake City,Skiing,"SACHENBACHER, Evi",GER,Women,Sprint 1.5KM,Silver,,
2002,Salt Lake City,Skiing,"ACKERMANN, Ronny",GER,Men,Sprint,Silver,,
2002,Salt Lake City,Skiing,"ACKERMANN, Ronny",GER,Men,Team,Silver,,
2002,Salt Lake City,Skiing,"HETTICH, Georg",GER,Men,Team,Silver,,
2002,Salt Lake City,Skiing,"HOEHLIG, Marcel",GER,Men,Team,Silver,,
2002,Salt Lake City,Skiing,"KIRCHEISEN, Bjoern",GER,Men,Team,Silver,,
2002,Salt Lake City,Skiing,"HANNAWALD, Sven",GER,Men,K120 Team (90M),Gold,,
2002,Salt Lake City,Skiing,"HOCKE, Stephan",GER,Men,K120 Team (90M),Gold,,
2002,Salt Lake City,Skiing,"SCHMITT, Martin",GER,Men,K120 Team (90M),Gold,,
2002,Salt Lake City,Skiing,"UHRMANN, Michael",GER,Men,K120 Team (90M),Gold,,
2002,Salt Lake City,Skiing,"HANNAWALD, Sven",GER,Men,K90 Individual (70M),Silver,,
2002,Salt Lake City,Luge,"ZOEGGELER, Armin",ITA,Men,Singles,Gold,,
